GeneID	WT1	WT2	ddm1	ddm2
AT1G05660	0.867882	6.778815	4.536979	7.816386
AT1G05670	2.438663	2.669820	2.282773	2.253011
AT1G05675	0.798396	0.890774	3.082799	1.939082
AT1G05680	7.657609	12.915819	18.839067	16.226706
AT1G05690	2.598395	2.100406	1.489874	1.000825
AT1G05700	0.066888	0.323939	0.464157	0.573159
AT1G05710	15.062792	16.606298	19.681866	19.012083
AT1G05720	14.537554	17.054613	16.711277	16.308617
AT1G05730	0.629181	1.008126	0.766130	1.471912
AT1G05740	0.056689	0.000000	0.0	0.000000
AT1G05750	1.956683	2.394101	1.708303	1.871204
AT1G05760	0.414849	1.168787	1.183571	1.042350
AT1G05770	0.384399	0.602644	0.392875	0.444345
AT1G05780	13.256171	11.218414	10.279506	10.679312
AT1G05785	10.389718	10.536471	10.418321	9.768211
AT1G05790	9.960728	9.478719	7.298292	7.524279
AT1G05800	0.0	0.000000	0.0	0.0
AT1G05805	9.554090	12.085559	9.462472	10.945112
AT1G05810	10.380391	12.469031	11.719541	14.362150
AT1G05820	1.227682	2.218778	0.633420	1.219064
AT1G05830	11.094277	14.005897	8.682794	9.250528
AT1G05835	7.834705	5.039022	10.341499	10.590850
AT1G05840	23.104166	24.113976	15.001623	16.245609
AT1G05850	233.293198	272.955353	281.109589	295.111694
AT1G05860	13.912549	11.737518	10.219298	10.663572
AT1G05870	27.601213	30.022419	22.973637	24.947739
AT1G05880	0.023806	0.023711	0.166792	0.103179
AT1G05890	46.374931	42.786495	34.914169	35.087090
AT1G05894	0.467421	0.164341	0.569410	0.047804
AT1G05900	16.625128	14.876842	11.485107	11.644073
AT1G05910	4.493545	6.409506	5.123739	5.124014
AT1G05920	0.000000	0.000000	0.0	0.000000
AT1G05925	0.000000	0.000000	0.0	0.000000
AT1G05930	0.000000	0.000000	0.0	0.000000
AT1G05940	19.911095	20.221766	15.237821	16.741470
AT1G05950	1.745187	1.451550	1.485660	1.792958
AT1G05960	12.177395	13.405205	15.235928	15.682230
AT1G05970	11.557940	10.242069	8.053741	7.988842
AT1G05980	0.000000	0.000000	0.0	0.000000
AT1G05990	0.071896	0.068897	0.0	0.000000
AT1G06000	10.832442	18.285910	30.802805	22.530918
AT1G06002	0.604622	0.097290	0.272679	0.206719
AT1G06010	24.906683	15.170050	19.539301	18.373171
AT1G06020	0.673654	0.000000	0.0	0.045747
AT1G06030	0.000000	0.000000	0.0	0.139527
AT1G06040	215.976776	189.461548	155.868942	149.459732
AT1G06050	6.373877	6.313963	3.608890	3.845712
AT1G06060	21.146059	20.030619	16.020475	18.010170
AT1G06070	13.507492	10.863717	13.302992	11.103092
AT1G06080	12.256909	18.951126	5.946695	12.806825
AT1G06090	0.506304	3.266703	0.322785	0.715016
AT1G06100	0.907024	0.441974	5.293385	4.191235
AT1G06110	29.326591	27.026724	22.722416	22.743128
AT1G06120	0.243927	3.594129	1.338453	2.215016
AT1G06130	25.705275	21.413670	24.710281	24.632441
AT1G06135	0.090999	0.222614	0.691737	0.782733
AT1G06137	0.0	0.289309	0.0	0.348688
AT1G06140	0.328579	0.306022	0.600077	0.323273
AT1G06148	0.345426	0.114873	0.050990	0.108653
AT1G06149	0.631322	1.080113	0.591667	0.388051
AT1G06150	10.767207	9.074553	8.703231	7.750776
AT1G06160	0.481204	0.395037	0.781610	0.866577
AT1G06170	0.094074	0.025771	0.132133	0.239223
AT1G06180	4.916112	5.826503	6.297410	5.251205
AT1G06190	49.353508	42.922253	35.533325	31.966652
AT1G06200	52.918007	57.574570	40.557293	55.386715
AT1G06210	11.234704	14.199505	12.223009	12.442494
AT1G06220	12.869050	14.709778	14.716413	15.346194
AT1G06225	0.0	0.0	0.0	0.0
AT1G06230	16.907421	23.988632	18.529631	17.946196
AT1G06240	7.859917	6.311595	4.609313	4.937619
AT1G06250	1.839472	1.119501	2.123537	1.355504
AT1G06260	0.410487	0.458434	0.146515	0.363692
AT1G06265	2.656594	1.976508	1.380077	1.460054
AT1G06270	2.816839	2.684537	2.915947	2.155917
AT1G06280	0.0	0.0	0.0	0.0
AT1G06290	15.838670	23.464355	15.498494	17.552708
AT1G06310	0.036124	0.343367	0.200292	0.185326
AT1G06320	0.044033	0.061357	0.0	0.210020
AT1G06330	0.206331	0.127891	0.290260	0.475188
AT1G06340	0.170491	0.111970	0.0	0.064960
AT1G06350	1.891908	1.867841	3.020288	2.544274
AT1G06360	63.574173	81.479607	76.191566	83.276733
AT1G06370	5.385286	3.823508	3.862050	2.656271
AT1G06380	12.072513	10.223090	9.531080	11.539758
AT1G06390	50.878963	46.964008	46.778580	50.287777
AT1G06400	89.443123	94.893227	97.085320	109.377647
AT1G06410	68.700249	86.721695	99.458672	94.126183
AT1G06420	1.357911	0.476061	1.718600	1.615597
AT1G06430	114.526146	122.091476	100.963173	107.724915
AT1G06440	1.052988	1.174228	1.740190	1.532200
AT1G06450	3.686426	5.133221	3.645613	4.223711
AT1G06460	23.817476	18.872173	17.381275	20.968237
AT1G06470	13.381756	12.688787	16.373178	12.984112
AT1G06475	8.483904	7.381399	13.863202	8.077449
AT1G06480	0.0	0.0	0.0	0.0
AT1G06490	0.521081	0.655406	0.527445	0.488004
AT1G06500	16.904804	15.242696	11.139002	14.584343
AT1G06510	20.887438	19.305635	18.593540	19.656712
AT1G06515	34.922661	28.126236	30.514112	25.522345
AT1G06520	1.554440	1.628794	1.507737	1.271365
AT1G06530	54.245399	52.718857	46.506081	43.559559
AT1G06540	1.769796	0.650064	3.735155	0.998866
AT1G06550	36.503178	41.924366	45.421547	41.339455
AT1G06560	7.033466	7.234559	5.198776	5.276380
AT1G06570	74.664886	82.868477	36.022861	41.905430
AT1G06580	2.976374	2.322283	3.499554	2.458384
AT1G06590	2.616678	2.486264	2.521892	2.240277
AT1G06610	0.0	0.0	0.0	0.0
AT1G06620	8.828226	17.647058	18.150118	25.047157
AT1G06630	16.932941	17.205376	16.408691	14.233372
AT1G06640	78.070190	87.752754	103.452263	102.828934
AT1G06645	20.874104	19.663609	14.488205	12.193272
AT1G06650	33.996895	37.387897	26.923443	33.091770
AT1G06660	0.580020	0.964580	1.579274	1.103890
AT1G06670	8.488726	9.320091	7.494453	6.754539
AT1G06680	2357.562256	1910.127930	1699.197388	1675.200806
AT1G06690	41.291084	44.496456	30.899267	29.544937
AT1G06700	53.443535	51.062550	41.254635	44.517860
AT1G06710	1.018668	1.588628	0.815734	0.769201
AT1G06720	7.935682	9.006878	6.393238	7.191936
AT1G06730	7.354392	6.986016	6.958542	6.326852
AT1G06740	1.998386	1.505006	1.801762	1.298299
AT1G06750	0.178660	0.059838	0.008398	0.008782
AT1G06760	125.102127	123.396263	141.300903	127.987679
AT1G06770	5.184375	5.406616	4.025700	4.504675
AT1G06780	7.669694	9.690891	8.195570	9.892929
AT1G06790	10.486002	6.851808	8.068235	7.690701
AT1G06800	10.132815	13.727987	13.518266	15.480467
AT1G06810	0.0	0.031682	0.068909	0.159326
AT1G06820	20.603510	20.285994	18.471399	17.853407
AT1G06830	7.044060	5.345372	9.118529	7.890789
AT1G06840	8.009531	11.256459	8.801476	9.016046
AT1G06850	9.893526	10.775190	10.357752	9.024957
AT1G06860	0.0	0.094147	1.056029	0.169433
AT1G06870	11.547055	13.497650	13.574266	13.636658
AT1G06880	0.0	0.0	0.000000	0.0
AT1G06890	12.938889	19.939543	19.924454	16.996141
AT1G06900	12.438530	14.835201	10.663803	11.750399
AT1G06910	3.473088	3.056742	2.311664	3.070467
AT1G06920	0.052586	0.0	0.000000	0.0
AT1G06923	0.162383	0.166411	0.591320	0.328430
AT1G06925	0.000000	0.000000	0.000000	0.000000
AT1G06930	0.095457	0.589566	0.198338	0.363404
AT1G06950	31.941380	37.430317	30.848452	28.003073
AT1G06960	15.089286	12.825149	12.853437	12.133234
AT1G06970	0.000000	0.0	0.151682	0.038078
AT1G06980	4.498755	3.870888	2.491925	3.562334
AT1G06990	0.0	0.0	0.000000	0.0
AT1G07000	5.323507	8.620132	15.815241	15.008932
AT1G07010	62.370323	52.041439	50.112534	56.794613
AT1G07020	20.286335	22.184912	18.906610	21.091248
AT1G07025	0.0	0.0	0.000000	0.0
AT1G07030	20.674446	19.053076	23.809057	18.740538
AT1G07040	10.500086	13.334646	7.372563	8.292540
AT1G07050	0.179538	0.0	0.000000	0.057006
AT1G07051	0.0	0.0	0.000000	0.0
AT1G07060	0.0	0.000000	0.000000	0.000000
AT1G07070	17.744312	22.304243	20.296267	26.737242
AT1G07080	76.966217	83.656456	71.993828	81.382095
AT1G07090	12.861526	14.740666	27.271097	25.599854
AT1G07100	0.0	0.0	0.000000	0.0
AT1G07110	47.968647	50.958229	28.497646	31.238878
AT1G07119	0.752205	1.303576	0.616269	1.350041
AT1G07120	0.382367	0.408337	0.287447	0.688923
AT1G07128	3.162959	1.596503	1.589520	0.954761
AT1G07130	8.697799	6.649074	9.927789	8.666586
AT1G07135	6.787412	6.694667	41.258278	35.201099
AT1G07140	82.303322	95.045280	114.959885	115.508789
AT1G07150	4.725073	3.920856	8.147732	6.286600
AT1G07160	0.102075	0.084092	1.074811	1.539602
AT1G07170	37.031258	31.830000	27.362490	30.841120
AT1G07175	0.0	0.504945	0.155543	0.135252
AT1G07180	163.340591	150.254440	109.053970	108.063316
AT1G07190	0.0	0.0	0.000000	0.000000
AT1G07200	10.400551	11.028126	7.221880	6.740629
AT1G07210	24.810202	22.545790	23.618855	26.448294
AT1G07220	7.439854	7.049661	10.628689	9.018311
AT1G07230	16.321476	16.074938	12.190707	14.071557
AT1G07240	25.700026	26.387568	29.879341	28.637625
AT1G07250	38.654152	32.859722	21.410297	23.352730
AT1G07260	2.904934	2.674747	3.704588	3.297684
AT1G07270	0.291623	0.497969	0.481316	0.430490
AT1G07280	24.915562	20.850557	10.034000	12.530196
AT1G07290	1.897529	1.552788	1.287543	2.495504
AT1G07300	7.976723	4.485788	6.390913	4.044797
AT1G07310	24.062162	25.440531	27.843464	26.438251
AT1G07320	285.368652	244.561066	263.093567	248.042587
AT1G07330	0.000000	0.158084	0.0	0.093070
AT1G07340	0.000000	0.000000	0.000000	0.000000
AT1G07350	45.452694	35.303181	44.724838	37.861992
AT1G07360	18.500027	19.581488	19.601469	17.137989
AT1G07370	5.340535	4.180672	8.158404	5.813495
AT1G07380	2.873041	4.057637	3.468298	3.239585
AT1G07390	0.859517	0.606589	0.831706	1.009912
AT1G07400	3.780013	1.697852	11.595155	6.998915
AT1G07410	1.074926	2.606552	2.000441	3.167815
AT1G07420	9.151230	11.651202	14.253057	11.415145
AT1G07430	2.099331	2.902514	1.163959	0.677049
AT1G07440	54.858822	37.827911	35.669060	36.203300
AT1G07450	2.745867	2.926102	1.675388	1.450386
AT1G07460	0.000000	0.000000	0.000000	0.000000
AT1G07470	17.627987	18.567438	16.103565	15.730695
AT1G07473	0.107904	0.000000	0.000000	0.256958
AT1G07476	0.000000	0.000000	0.000000	0.000000
AT1G07480	18.157934	15.576693	12.502133	12.504309
AT1G07485	1.446888	0.634622	0.878550	0.922306
AT1G07490	5.436718	3.831607	1.666087	2.479393
AT1G07500	10.046793	11.431322	10.965810	6.944463
AT1G07510	16.049500	16.658642	18.845081	13.553658
AT1G07520	4.418983	4.390524	5.270688	4.969980
AT1G07530	16.619736	15.981650	12.416593	11.901034
AT1G07540	0.117102	0.085540	0.000000	0.000000
AT1G07550	0.238989	0.333059	0.379751	0.334980
AT1G07560	1.006055	1.784576	0.855470	1.727291
AT1G07570	14.506883	13.379630	14.671493	16.590019
AT1G07580	0.000000	0.000000	0.000000	0.000000
AT1G07590	763.486572	1289.222412	1027.570679	1857.957886
AT1G07600	0.000073	0.000181	0.000126	0.000000
AT1G07610	493.772034	786.254333	969.390198	1342.498047
AT1G07615	5.668900	5.906291	4.461261	4.244963
AT1G07620	1.732994	2.231439	1.985842	2.656166
AT1G07630	6.102138	10.676356	8.202944	10.144394
AT1G07640	14.204654	13.275454	19.836426	10.834403
AT1G07645	25.358688	28.435125	8.768407	5.956110
AT1G07650	20.016010	20.655811	22.274836	23.731424
AT1G07660	34.806957	32.550880	26.329300	32.591228
AT1G07670	10.113754	13.058674	14.903213	12.257876
AT1G07680	0.000000	0.000000	0.000000	0.000000
AT1G07690	0.833939	1.640398	0.000000	0.313885
AT1G07700	66.796219	59.829941	57.759659	61.923458
AT1G07702	0.000000	0.000000	0.000000	0.000000
AT1G07705	5.585451	7.517406	5.205839	4.813238
AT1G07710	0.659680	0.383170	0.106533	0.395812
AT1G07720	31.045124	36.110455	30.498594	32.408230
AT1G07725	0.000000	0.344829	0.017986	0.000000
AT1G07728	12.502393	9.833977	13.734538	9.236929
AT1G07730	0.344786	0.672120	0.236641	0.434897
AT1G07740	1.970023	1.854992	2.676000	1.963776
AT1G07745	6.314919	4.195844	2.484548	3.169170
AT1G07747	0.000000	0.000000	0.000000	0.000000
AT1G07750	18.289999	24.571304	24.411325	25.397726
AT1G07760	0.000000	0.000000	0.000000	0.000000
AT1G07770	397.317657	341.193634	390.628632	474.944305
AT1G07780	11.562442	15.373755	7.421415	8.442137
AT1G07790	48.999176	53.341915	57.446472	53.474152
AT1G07795	0.219289	0.629477	0.030151	0.408016
AT1G07800	0.000000	0.000000	0.000000	0.000000
AT1G07810	12.742364	17.341896	14.127712	14.553641
AT1G07820	80.039452	66.878082	84.137634	64.400536
AT1G07830	28.582222	23.432371	20.102880	19.743097
AT1G07840	14.952861	13.390149	13.347075	14.184435
AT1G07850	0.000000	0.0	0.0	0.000000
AT1G07860	0.000000	0.000000	0.000000	0.324504
AT1G07870	12.424635	15.390299	17.304941	20.183176
AT1G07880	2.646094	2.593821	4.416271	4.254264
AT1G07885	0.000000	0.196609	0.122012	0.385217
AT1G07890	259.839813	269.425629	435.203796	365.373901
AT1G07900	0.536598	0.670952	1.014891	1.701574
AT1G07901	4.304189	4.820055	8.534782	3.352972
AT1G07910	2.646218	4.202164	2.980005	2.684700
AT1G07920	313.037628	272.473663	298.225403	294.519043
AT1G07930	193.304153	197.477478	206.356018	208.355865
AT1G07940	32.603912	221.149841	222.788345	58.621078
AT1G07950	24.413446	22.126577	19.522146	24.513636
AT1G07960	31.084179	32.402542	29.896875	38.816013
AT1G07970	5.680034	6.203203	5.108829	5.198658
AT1G07980	19.696838	23.706230	22.941404	20.953657
AT1G07985	13.668833	11.638104	9.664882	8.322973
AT1G07990	21.933371	20.516947	17.641745	16.623728
AT1G08000	6.067244	5.100235	4.897755	5.184958
AT1G08005	0.110782	0.314245	0.280602	0.663293
AT1G08010	12.173346	9.580647	10.389565	8.864580
AT1G08030	9.986650	9.560204	8.820423	9.047791
AT1G08032	0.000000	0.0	0.0	0.0
AT1G08035	0.288070	0.070804	0.257476	0.118043
AT1G08040	13.716136	14.459023	12.332387	11.532213
AT1G08050	2.436864	2.881520	3.294603	2.727086
AT1G08060	2.513248	3.032342	2.276965	2.156132
AT1G08065	0.000000	0.0	0.0	0.0
AT1G08070	0.730635	0.549228	0.725730	0.676825
AT1G08080	0.000000	0.0	0.000000	0.043055
AT1G08090	0.000000	0.086158	0.066261	0.049985
AT1G08100	0.000000	0.0	0.0	0.0
AT1G08105	0.016123	0.0	0.397289	0.525669
AT1G08110	109.200737	110.380264	101.465385	106.319206
AT1G08115	0.000000	0.0	0.0	0.337090
AT1G08120	0.256480	0.075179	0.022045	0.000000
AT1G08125	15.009342	14.409016	13.835698	12.619820
AT1G08130	7.839201	9.406144	8.020713	8.370818
AT1G08135	0.000000	0.0	0.0	0.0
AT1G08140	0.000000	0.0	0.0	0.0
AT1G08150	0.000000	0.0	0.0	0.0
AT1G08160	6.153630	8.524926	7.122668	8.140592
AT1G08165	1.723168	2.242309	1.266768	1.677095
AT1G08170	0.609752	0.446522	1.030215	0.258836
AT1G08180	13.638818	10.267711	4.838986	5.522452
AT1G08190	34.829311	41.491653	38.273781	37.152306
AT1G08200	104.195389	124.887093	129.434845	126.248123
AT1G08210	10.669639	9.725257	8.081646	8.401077
AT1G08220	4.326728	5.993796	5.741373	6.070392
AT1G08230	34.325443	38.329021	21.755627	23.190241
AT1G08240	0.000000	0.000000	0.000000	0.000000
AT1G08250	8.204886	10.560916	10.892210	6.939715
AT1G08260	1.797935	2.094036	2.338000	1.958622
AT1G08270	1.584332	1.703204	1.993838	0.748264
AT1G08280	4.045249	5.485535	5.923711	4.977201
AT1G08290	0.974468	1.427570	2.060991	2.122740
AT1G08300	2.529653	2.384022	1.732542	1.987228
AT1G08310	1.671268	1.979172	2.010438	4.599008
AT1G08315	12.201383	13.038099	17.518135	14.680071
AT1G08320	6.060160	8.444145	6.003458	7.032632
AT1G08340	1.739188	2.583094	2.376188	2.549967
AT1G08350	2.794557	3.879610	3.249017	3.869486
AT1G08360	262.591278	245.955521	246.808121	286.433502
AT1G08370	19.073803	19.446314	21.162901	18.558727
AT1G08380	2105.883545	2211.210693	1827.471069	1744.161377
AT1G08390	12.318557	8.970869	8.877785	7.125496
AT1G08400	3.592943	2.403215	2.505607	2.904479
AT1G08410	7.596097	6.511355	6.047495	6.783955
AT1G08420	20.970402	22.931200	22.090664	20.582340
AT1G08430	8.065670	13.131674	13.897962	12.319467
AT1G08440	0.061976	0.163160	0.111462	0.185192
AT1G08450	24.163523	26.738491	29.987173	30.975805
AT1G08460	21.921515	19.309187	20.152868	19.436335
AT1G08465	8.373017	9.219414	9.890333	10.154703
AT1G08470	7.924247	9.063082	9.647337	9.620598
AT1G08480	66.305367	78.813698	93.478676	91.740013
AT1G08490	27.070419	24.393288	24.847134	26.387411
AT1G08500	3.871903	8.391864	8.254369	10.443687
AT1G08510	86.313683	97.597000	94.848900	91.912125
AT1G08520	72.716621	73.224251	68.007362	63.577736
AT1G08530	8.540089	7.270326	8.415265	8.783605
AT1G08540	46.774509	42.090015	38.608292	35.685574
AT1G08550	18.448807	15.748036	9.862722	11.564763
AT1G08560	7.941948	6.010123	15.584846	11.871180
AT1G08570	57.000977	51.520908	26.026724	35.455837
AT1G08580	46.544548	45.200665	53.462460	55.606194
AT1G08590	3.144246	4.306831	4.414810	4.699814
AT1G08592	0.000000	0.000000	0.000000	0.000000
AT1G08600	6.156235	7.527579	6.464661	6.146689
AT1G08610	6.076623	4.488449	3.861470	3.748685
AT1G08620	8.272884	8.888429	8.390868	7.932858
AT1G08630	3.030627	3.784705	3.487711	2.144413
AT1G08640	81.952377	64.200798	75.636971	68.480225
AT1G08650	10.751670	13.698903	13.270894	13.107407
AT1G08660	14.027344	13.176260	13.200192	11.581787
AT1G08670	1.123501	2.675733	2.849152	4.079014
AT1G08680	13.843969	15.600922	10.891755	11.534404
AT1G08695	0.0	0.0	0.0	0.000000
AT1G08700	24.306080	19.852776	19.901772	18.512257
AT1G08710	14.526754	12.555858	11.726084	9.514802
AT1G08720	7.740955	8.382851	8.168350	8.142855
AT1G08730	0.072324	0.170522	0.046490	0.029693
AT1G08735	0.043645	0.037042	0.190887	0.111792
AT1G08740	0.007192	0.007043	12.120594	11.299785
AT1G08750	7.138844	8.806022	5.266894	5.943239
AT1G08760	9.363351	9.868411	7.803329	8.539359
AT1G08770	19.025095	17.413548	18.767485	18.778019
AT1G08780	33.143093	34.382893	31.310425	36.839867
AT1G08790	0.0	0.0	0.0	0.000000
AT1G08800	3.787237	7.241701	5.106245	5.545488
AT1G08810	9.564319	8.812449	7.716700	9.134077
AT1G08820	13.812321	21.147934	19.212881	16.308224
AT1G08830	82.467773	113.194023	88.634148	88.744385
AT1G08840	0.942143	0.934208	0.704745	0.842691
AT1G08845	8.181182	5.349271	5.992045	4.709460
AT1G08860	0.111169	0.178401	0.207193	0.247370
AT1G08870	0.0	0.0	0.0	0.000000
AT1G08880	55.581532	64.915359	67.476685	56.662128
AT1G08890	4.029009	8.719834	4.904392	6.466098
AT1G08900	20.051445	17.113476	6.706016	9.268580
AT1G08910	8.639708	8.686676	6.438699	6.614518
AT1G08920	18.772919	23.478565	22.902300	18.274281
AT1G08930	86.744072	114.308609	142.880280	144.189941
AT1G08940	11.804605	17.248568	14.363670	18.379198
AT1G08950	0.0	0.0	0.0	0.0
AT1G08960	5.151017	5.719723	5.698503	4.678271
AT1G08970	30.080334	32.901661	27.098543	28.607445
AT1G08980	29.415028	25.634785	27.954786	31.846985
AT1G08985	0.0	0.000000	0.0	0.0
AT1G08990	3.690036	7.433528	5.384343	6.527324
AT1G09000	2.124771	1.681952	2.143991	1.819730
AT1G09010	20.064110	21.386641	14.335779	14.215883
AT1G09020	16.569586	18.514820	17.449375	14.824821
AT1G09026	0.0	0.0	0.0	0.0
AT1G09030	0.0	0.0	0.0	0.0
AT1G09040	1.279960	1.125933	0.870209	1.043869
AT1G09050	0.953348	1.075789	0.845967	0.837459
AT1G09060	16.242565	17.371958	19.126484	17.702803
AT1G09070	149.047638	149.580444	379.151672	304.533112
AT1G09080	0.478498	0.191086	0.546089	0.217899
AT1G09090	0.529177	1.536480	2.199687	2.802980
AT1G09100	9.682470	13.868080	12.864952	13.826175
AT1G09110	0.0	0.0	0.0	0.0
AT1G09130	124.037392	107.460724	97.027756	92.239906
AT1G09140	131.490646	116.639313	119.335793	102.069923
AT1G09150	27.420727	27.793417	27.925100	26.748995
AT1G09155	0.165284	1.039395	0.604356	1.587991
AT1G09157	0.0	0.046777	0.343596	0.129743
AT1G09160	26.751675	24.078955	26.969938	26.363688
AT1G09170	0.261913	0.572046	0.772286	0.535125
AT1G09176	0.273286	0.556508	0.636119	0.641879
AT1G09180	3.008914	2.763317	2.295472	2.561569
AT1G09190	0.889474	1.991052	1.971942	1.601866
AT1G09195	4.149293	4.675801	2.880585	3.903340
AT1G09200	71.562225	81.713020	117.919174	91.663208
AT1G09210	51.452896	52.040142	69.215485	57.937641
AT1G09220	1.115190	0.488657	0.741984	0.678125
AT1G09230	11.128085	7.547680	6.894625	6.583939
AT1G09240	0.155006	0.212810	0.553943	0.417748
AT1G09245	0.0	0.0	0.0	0.0
AT1G09250	43.167324	53.499832	44.722351	54.343597
AT1G09260	0.0	0.0	0.0	0.018600
AT1G09270	27.167809	37.494072	32.187214	25.948267
AT1G09280	12.039041	11.086648	8.677362	9.578445
AT1G09290	9.846630	8.611563	7.095134	7.023710
AT1G09300	7.075768	5.242882	4.318231	4.299667
AT1G09310	1135.061768	1112.158447	933.989319	1062.388306
AT1G09320	3.673248	4.016045	3.477495	3.330750
AT1G09330	30.079620	35.802547	33.927784	39.654701
AT1G09340	515.674072	512.407898	463.984009	430.820801
AT1G09350	0.000000	0.437771	0.193322	0.545667
AT1G09360	0.0	0.0	0.0	0.0
AT1G09370	0.369272	0.261465	0.621709	0.175873
AT1G09380	0.507504	0.985628	0.668198	0.698667
AT1G09390	10.667989	13.355913	13.357454	12.127465
AT1G09400	0.845128	0.400132	1.464460	0.784841
AT1G09410	0.751227	0.484350	0.626112	0.413904
AT1G09415	36.882351	22.554569	23.406578	24.096994
AT1G09420	5.366137	5.433224	4.281020	4.189804
AT1G09421	0.806920	1.054042	0.655174	0.535875
AT1G09430	29.191723	38.957169	22.134323	30.251726
AT1G09440	6.190145	10.306651	3.829480	5.222888
AT1G09450	0.816694	0.597277	1.241675	0.686023
AT1G09460	9.364986	9.627419	9.793797	7.027807
AT1G09470	2.567045	1.659295	4.167168	2.824390
AT1G09480	3.356948	4.056099	1.243603	2.029776
AT1G09483	0.150597	0.090944	0.000000	0.000000
AT1G09486	2.881621	2.072285	0.991747	0.589896
AT1G09490	30.667158	34.256821	17.745220	20.019632
AT1G09500	19.522850	18.399784	5.658204	3.923287
AT1G09510	0.000000	0.037837	0.000000	0.000000
AT1G09520	13.499270	14.174741	10.968209	10.972437
AT1G09530	11.597589	9.979866	10.128477	10.328930
AT1G09540	0.450050	1.871768	1.246167	2.097975
AT1G09550	0.0	0.0	0.000000	0.000000
AT1G09560	124.152946	194.787064	202.825821	228.509918
AT1G09570	59.493114	65.381493	36.314804	39.492149
