GeneID	WT1	WT2	ddm1	ddm2
AT1G05870	16.2316	20.9128	18.6197	20.8399
AT1G05880	0	0.0175796	0	0
AT1G05890	6.52336	6.10001	6.77447	7.26602
AT1G05894	0.0259876	0.0410552	0.0216328	0.0262446
AT1G05900	5.99206	7.48285	6.93564	7.8667
AT1G05910	3.14266	3.05525	3.02596	2.55888
AT1G05920	0	0	0	0
AT1G05925	0	0	0	0
AT1G05930	0	0	0	0
AT1G05940	11.8594	11.7814	11.5095	11.4946
AT1G05950	0.722297	0.813024	1.11233	0.857091
AT1G05960	3.73034	3.61768	4.15387	4.59562
AT1G05970	8.1139	7.48069	8.18841	8.50937
AT1G05980	0	0	0	0
AT1G05990	0.0852646	0.269402	0	0.602753
AT1G06000	13.3169	11.1108	14.083	14.791
AT1G06002	57.3731	45.569	55.4742	47.8043
AT1G06010	4.26601	4.28873	5.42357	3.21156
AT1G06020	0.160098	0.158077	0.266541	0.202102
AT1G06030	0.0817092	0	0.0340085	0
AT1G06040	329.017	360.771	321.365	265.18
AT1G06050	2.32929	3.123	2.37268	2.97135
AT1G06060	12.3517	12.507	9.21408	12.1037
AT1G06070	8.39401	9.05429	7.67956	8.09715
AT1G06080	30.4419	42.9246	21.3727	26.6926
AT1G06090	7.09621	5.12159	3.26839	4.83821
AT1G06100	8.14786	6.51171	10.5727	10.4549
AT1G06110	5.30852	4.93089	6.19882	4.36823
AT1G06120	1.74592	1.95373	0.847792	1.87339
AT1G06130	14.2446	14.782	16.3018	15.8392
AT1G06135	0	0	0.0808569	0
AT1G06137	0	0	0	0
AT1G06140	0.38581	0.179266	0.207809	0.25211
AT1G06148	0.0792907	0.037776	0.0990063	0.0400372
AT1G06149	0.659924	0.917424	0.833233	0.259002
AT1G06150	0.817104	0.468711	0.52721	0.866095
AT1G06160	0.367142	0.507509	0.534834	0.370772
AT1G06170	0.0497657	0.137601	0.310742	0.201054
AT1G06180	1.9319	2.41928	2.74565	3.09305
AT1G06190	19.0213	22.0397	25.6618	21.5934
AT1G06200	32.2411	36.2102	28.9725	36.8164
AT1G06210	23.7627	27.5351	22.6128	24.4734
AT1G06220	11.9714	12.8942	13.0323	13.091
AT1G06225	0	0	0	0
AT1G06230	10.7115	13.121	11.0802	12.5251
AT1G06240	2.70511	2.81574	2.84107	2.17017
AT1G06250	0	0	0	0.0282148
AT1G06260	0	0	0	0
AT1G06265	0	0.0131701	0.0570264	0
AT1G06270	0.838082	0.62188	0.570799	0.615541
AT1G06280	0	0	0	0
AT1G06290	23.4195	26.9697	20.6237	25.2537
AT1G06310	0.107533	0.226507	0.0149189	0.199093
AT1G06320	0.143805	0.340774	0	0.145227
AT1G06330	0.360381	0.0948883	0.299991	0.606574
AT1G06340	0.126434	0.0499349	0.105247	0
AT1G06350	2.8946	2.3701	3.05601	3.24407
AT1G06360	175.953	195.136	144.621	142.296
AT1G06370	0.251238	0.0661509	0.232375	0.169148
AT1G06380	5.52417	4.22279	5.82227	3.19431
AT1G06390	24.6736	25.0197	30.4948	23.7883
AT1G06400	33.3322	34.3612	49.2416	42.8229
AT1G06410	66.277	81.1991	84.5714	93.3575
AT1G06420	0.894439	1.05068	0.930251	1.07472
AT1G06430	157.191	187.504	145.796	143.709
AT1G06440	1.20691	1.65485	1.08049	0.896884
AT1G06450	1.81841	1.63835	2.69627	2.06593
AT1G06460	11.0793	9.0613	12.7594	11.8819
AT1G06470	2.33791	3.05496	2.06129	2.79492
AT1G06475	9.90092	8.79833	9.82677	8.84511
AT1G06480	0	0	0	0
AT1G06490	0.688397	0.804224	0.548964	0.77115
AT1G06500	6.92432	7.34784	7.10506	6.07391
AT1G06510	4.1432	4.02796	6.13141	5.07822
AT1G06515	8.45445	8.2138	8.0804	6.10979
AT1G06520	2.27792	2.6105	2.48683	2.03646
AT1G06530	32.2478	32.2696	28.3739	34.7602
AT1G06540	0	0	0.268273	0
AT1G06550	38.6664	33.1478	33.2114	33.1082
AT1G06560	2.45813	2.84006	2.35162	2.89
AT1G06570	47.0763	63.3239	44.1252	49.0058
AT1G06580	0.217158	0.243005	0.105448	0.310682
AT1G06590	1.21151	0.956971	1.10454	1.07201
AT1G06610	0	0	0	0
AT1G06620	9.48777	11.6903	8.05124	10.2328
AT1G06630	8.40447	7.83321	6.65667	6.37865
AT1G06640	52.1952	45.6365	42.0277	39.8196
AT1G06645	4.35485	5.91758	4.0307	3.9981
AT1G06650	41.9107	49.594	43.0286	43.6871
AT1G06660	1.23399	1.57729	1.99839	1.9486
AT1G06670	7.94841	8.762	8.77121	8.2323
AT1G06680	2068.02	1951.18	2039.54	1707.3
AT1G06690	51.1217	56.5736	42.8838	39.8096
AT1G06700	15.8952	18.5259	19.1053	20.7184
AT1G06710	0.21865	0.254956	0.251348	0.231327
AT1G06720	6.45477	8.19913	6.24445	7.07649
AT1G06730	3.50701	3.89324	4.03973	3.80971
AT1G06740	1.65377	1.45522	1.486	1.44366
AT1G06750	6.92837e-08	0.0341009	0.54459	4.6166e-08
AT1G06760	167.312	188.626	153.705	160.176
AT1G06770	2.05684	1.65785	1.38022	1.78044
AT1G06780	4.41332	4.22142	3.65942	3.72574
AT1G06790	3.92195	3.20992	3.46141	3.14949
AT1G06800	5.81377	5.82056	5.48244	3.94963
AT1G06810	0	0	0	0
AT1G06820	14.3637	13.8329	14.1124	12.549
AT1G06830	8.48864	5.22481	9.26863	6.79126
AT1G06840	9.67714	10.6824	6.33982	7.00126
AT1G06850	6.41321	6.81207	5.78378	5.04785
AT1G06860	0	0	0	0
AT1G06870	6.62734	8.79612	8.55665	7.64899
AT1G06880	0	0	0	0
AT1G06890	23.4214	20.6484	22.4266	20.3662
AT1G06900	9.23932	9.58807	10.33	9.63608
AT1G06910	1.96898	3.01089	1.95423	2.67676
AT1G06920	0	0.0354255	0	0
AT1G06923	0.163093	0.128827	0.0543052	0.0988232
AT1G06925	0	0	0	0
AT1G06930	0.957159	0.913573	0.298787	0.644416
AT1G06950	39.0688	45.1985	54.3943	49.8323
AT1G06960	6.15031	5.28548	5.57752	5.01059
AT1G06970	0.0439003	0.0462358	0.0365438	0.280784
AT1G06980	0.681431	1.79421	1.32357	1.83512
AT1G06990	0.16246	0.0513308	0.0270472	0
AT1G07000	4.74061	4.48482	9.23842	7.42245
AT1G07010	38.0193	42.3095	49.9415	44.2012
AT1G07020	20.8972	20.7033	18.3978	16.883
AT1G07025	0	0	0	0
AT1G07030	4.62042	4.68651	4.41435	4.93123
AT1G07040	8.7661	9.57927	5.69026	5.25204
AT1G07050	0.106022	0.209367	0.132384	0.321211
AT1G07051	0	0	0	0
AT1G07060	0	0	0.209702	0
AT1G07070	12.5438	11.5361	13.7981	14.568
AT1G07080	85.0493	89.4005	82.0121	75.2122
AT1G07090	9.57187	9.48669	12.8539	13.4055
AT1G07100	0	0	0	0
AT1G07110	22.2806	31.479	23.9966	26.6932
AT1G07119	0.294565	0	0.0613011	0
AT1G07120	0.612971	0.33893	0.382691	0.557129
AT1G07128	0	0	0	0
AT1G07130	2.12426	1.71291	2.21037	1.78772
AT1G07135	3.97515	2.64157	15.0745	8.92102
AT1G07140	79.2446	80.4797	83.7682	86.5572
AT1G07150	3.15394	3.07394	2.77364	3.87866
AT1G07160	0.133035	0.252202	0.332225	0.42992
AT1G07170	10.2058	11.7564	10.4779	10.0626
AT1G07175	0.889913	2.4603	1.11118	0.449356
AT1G07180	104.122	111.256	104.437	87.6723
AT1G07190	2.1102	0	0	0
AT1G07200	2.66326	2.97745	2.17425	2.01099
AT1G07210	16.0098	16.3124	13.8589	15.0811
AT1G07220	3.89303	3.15958	5.18151	3.95312
AT1G07230	14.6334	16.2223	13.8144	13.1421
AT1G07240	7.40328	8.4243	8.03831	6.718
AT1G07250	13.6412	15.2152	11.2412	11.0993
AT1G07260	5.13991	5.08369	4.0409	4.17033
AT1G07270	0.45783	0.281276	0.275247	0.51373
AT1G07280	13.0599	14.5734	11.4076	13.3937
AT1G07290	0.28092	0.388323	0.350768	0.567395
AT1G07300	0.188229	1.63551	0.678978	1.07718
AT1G07310	30.7156	36.0341	25.279	24.8316
AT1G07320	212.243	260.609	282.58	249.351
AT1G07330	0	0.0854892	0.0150153	0
AT1G07340	0	0	0	0
AT1G07350	9.50933	9.54504	12.0815	8.6684
AT1G07360	15.9833	16.8217	17.4276	15.4593
AT1G07370	20.4094	21.0991	17.497	18.4762
AT1G07380	5.04242	5.3313	4.02799	4.99739
AT1G07390	0.873981	1.21675	2.42811	2.14036
AT1G07400	7.2999	8.64929	21.6764	11.4432
AT1G07410	2.47957	2.14969	2.16475	3.29806
AT1G07420	16.3514	21.9189	16.1203	16.9329
AT1G07430	0.829135	1.17888	0.552156	0.3768
AT1G07440	8.88404	9.92257	13.9154	9.38379
AT1G07450	1.73133	3.11124	1.94563	1.79216
AT1G07460	0	0.0918916	0	0
AT1G07470	4.81046	3.68104	4.48405	3.4664
AT1G07473	0	0	0	0.0467953
AT1G07476	0	0.0484712	0	0
AT1G07480	4.19891	3.43624	3.27486	2.75054
AT1G07485	0	0	0.060503	0
AT1G07490	0.683822	1.14032	1.32821	0.460389
AT1G07500	38.505	63.8121	28.2818	33.5485
AT1G07510	11.4324	12.1185	13.0071	12.4421
AT1G07520	1.29652	0.790779	1.2432	1.35906
AT1G07530	8.69124	9.87322	7.63377	8.51556
AT1G07540	0.098986	0.0156378	0	0.019993
AT1G07550	0.14744	0.137638	0.200836	0.0541447
AT1G07560	0.360617	0.558747	0.34637	0.14007
AT1G07570	10.7826	12.855	9.67337	11.4002
AT1G07580	0	0	0	0
AT1G07590	45.6097	67.8703	45.7559	64.6795
AT1G07600	64521.2	63916.1	47904.2	47484.4
AT1G07610	209.091	215.94	192.145	196.746
AT1G07615	1.56837	2.69959	1.7927	2.45855
AT1G07620	0.633034	0.55718	1.00874	0.986338
AT1G07630	11.1078	11.3642	10.0954	8.41326
AT1G07640	4.26642	4.69552	3.87958	3.19641
AT1G07645	9.56237	23.7836	3.28925	2.87313
AT1G07650	8.00599	7.5741	8.65649	8.96288
AT1G07660	13.6167	15.2528	9.29635	8.73134
AT1G07670	8.13036	7.60353	8.78161	9.31565
AT1G07680	0	0	0.0556706	0
AT1G07690	1.38396	3.20147	0.164578	0.499157
AT1G07700	17.8891	21.2557	25.4926	26.9675
AT1G07702	0	0	0	0
AT1G07705	5.98654	6.22997	5.7812	4.86218
AT1G07710	0.280902	0.795086	0.253316	0.260039
AT1G07720	66.7636	68.0028	66.3595	56.6698
AT1G07725	0	0	0.0122778	0
AT1G07728	0.27749	0.499231	0.298783	0.446786
AT1G07730	3.36165	1.68083	1.89117	2.40678
AT1G07740	0.364838	0.769399	0.389072	0.620418
AT1G07745	0.644872	0.589499	0.508755	0.496315
AT1G07747	0	0	0	0
AT1G07750	42.3907	42.0355	34.2987	37.8735
AT1G07760	0	0	0	0
AT1G07770	108.955	107.226	152.28	149.164
AT1G07780	0.525984	0.804883	0.766193	0.564337
AT1G07790	68.4059	67.8681	56.2563	55.4965
AT1G07795	0.278637	0.880381	0.46389	0.844176
AT1G07800	0.0459557	0.0363004	0.0382548	0.23205
AT1G07810	7.89135	7.86192	6.89025	7.82579
AT1G07820	28.3667	23.6902	21.7112	21.1112
AT1G07830	11.9247	13.6193	12.3758	11.782
AT1G07840	9.65217	10.4587	9.60189	11.166
AT1G07850	0	0	0	0
AT1G07860	0	0	0	0
AT1G07870	11.3524	12.0093	17.819	15.6932
AT1G07880	1.80477	1.47561	2.6884	1.86644
AT1G07885	0	0	0	0
AT1G07890	702.983	648.34	781.646	679.811
AT1G07900	0.893593	0.494094	1.41332	0.180486
AT1G07901	0	6.4718	0	2.75806
AT1G07910	1.67518	1.78713	1.46149	1.39606
AT1G07920	12.9373	11.6241	11.4039	10.8627
AT1G07930	241.507	329.482	210.746	275.185
AT1G07940	26.8483	28.8794	22.9201	19.7131
AT1G07950	9.57246	9.56281	9.18708	9.32592
AT1G07960	13.4941	16.4965	13.9538	19.8931
AT1G07970	2.98509	3.35322	3.04678	2.83282
AT1G07980	9.18644	13.2812	10.4533	11.1497
AT1G07985	5.6653	8.37262	6.38936	4.67549
AT1G07990	14.8773	16.6146	14.0238	15.2245
AT1G08000	2.71532	2.00937	2.26031	2.30919
AT1G08005	0	1.56766	0	0
AT1G08010	13.2633	10.9977	12.5614	8.13884
AT1G08030	2.46691	3.34968	3.0718	3.89137
AT1G08032	0	0	0	0
AT1G08035	0	0	0.221971	0
AT1G08040	8.76041	8.73113	7.35676	8.82161
AT1G08050	4.73715	4.62678	3.94334	3.9274
AT1G08060	2.68606	3.06951	2.67114	2.80704
AT1G08065	0	0.0596658	0	0.114424
AT1G08070	0.136224	0.191295	0.302391	0.244571
AT1G08080	0.254579	0.281529	0.127151	0.0514193
AT1G08090	0.0394313	0	0	0
AT1G08100	0	0.0175461	0.0184908	0
AT1G08105	0.0115861	0	0.0771566	0.0351019
AT1G08110	71.7382	81.9616	78.8845	81.3975
AT1G08115	1475.91	807.382	690.031	766.806
AT1G08120	0.0395987	0	0	0.199951
AT1G08125	6.60307	7.44139	6.1093	6.64152
AT1G08130	18.9862	22.0064	18.9323	19.4834
AT1G08135	0	0	0	0
AT1G08140	0	0.0210571	0	0
AT1G08150	0.014907	0	0	0.0150544
AT1G08160	33.034	43.1689	24.2656	30.9034
AT1G08165	0.439125	0.231243	0	0.147822
AT1G08170	0.252391	0.398727	0	0
AT1G08180	2.8806	4.70246	3.11726	3.4909
AT1G08190	7.5866	8.13766	7.71381	7.85369
AT1G08200	138.05	129.287	153.579	135.269
AT1G08210	3.49837	3.41356	3.74962	2.51694
AT1G08220	3.0921	4.52566	4.36932	4.33451
AT1G08230	5.18423	5.62804	5.77613	4.34949
AT1G08240	0	0	0	0
AT1G08250	11.6059	11.4221	9.41449	9.78986
AT1G08260	1.71601	1.59963	1.94305	1.79218
AT1G08270	0.475235	0.762416	0.267834	0.487374
AT1G08280	1.99106	1.27519	1.7246	1.49447
AT1G08290	1.0958	1.49354	2.07476	1.60571
AT1G08300	0.541851	0.635527	0.724417	0.729612
AT1G08310	0.473657	0.374112	0.438094	0.956679
AT1G08315	14.0963	17.4748	14.6055	11.8574
AT1G08320	3.26658	4.51074	1.32549	2.35671
AT1G08340	1.73313	1.98933	1.89356	2.13314
AT1G08350	1.81163	1.81066	1.75426	1.45616
AT1G08360	130.289	122.054	178.883	151.931
AT1G08370	19.3197	20.8081	18.8619	16.0582
AT1G08380	3030.45	3419.5	2460.13	2362.45
AT1G08390	5.01376	9.24087	5.84304	7.17306
AT1G08400	2.16198	2.72538	2.09554	2.07868
AT1G08410	11.1768	13.3644	9.8872	10.3036
AT1G08420	9.66636	10.68	10.111	10.351
AT1G08430	21.252	17.3491	17.4457	18.3643
AT1G08440	0.256689	0.101379	0.341881	0.207382
AT1G08450	24.6345	24.2119	33.8211	29.9216
AT1G08460	6.42437	6.66043	6.78028	6.83546
AT1G08465	6.16282	6.36377	8.34	5.38929
AT1G08470	8.8784	8.94916	9.86173	9.46125
AT1G08480	73.4102	77.6465	67.2844	72.9881
AT1G08490	10.0706	9.85444	13.3879	11.9917
AT1G08500	3.64734	5.05071	4.53549	5.82069
AT1G08510	90.4877	107.664	92.8194	94.1771
AT1G08520	40.0153	46.5839	56.8464	52.8584
AT1G08530	7.30861	7.02809	8.20003	6.32647
AT1G08540	20.7672	22.7825	23.978	24.5969
AT1G08550	8.0646	10.5336	11.0261	10.0777
AT1G08560	32.2813	31.1654	43.5471	39.7767
AT1G08570	27.3931	35.0877	23.8907	23.3923
AT1G08580	19.5269	19.3854	18.7847	25.7818
AT1G08590	0.939888	1.04428	0.576045	1.01176
AT1G08592	2.86851	3.44557	2.24969	4.16576
AT1G08600	5.11204	5.32259	4.38409	5.31106
AT1G08610	3.38348	4.23398	3.2464	4.33412
AT1G08620	4.33412	4.33424	4.52536	4.99122
AT1G08630	4.35592	6.03795	4.281	3.74623
AT1G08640	34.7838	37.5502	41.2413	39.8747
AT1G08650	15.7943	17.9159	12.4868	9.61361
AT1G08660	3.83235	3.90543	3.03262	3.94191
AT1G08670	2.55537	3.36414	0.850864	2.81002
AT1G08680	13.9506	14.3346	13.2412	11.12
AT1G08695	0	0	0	0
AT1G08700	5.07393	6.92626	5.08482	5.8952
AT1G08710	3.22601	2.97213	2.65063	3.21614
AT1G08720	8.22264	8.49779	9.0618	7.43479
AT1G08730	0.0221427	0.0233207	0.0122882	0.0596311
AT1G08735	0	0	0	0
AT1G08740	0	0	0	0
AT1G08750	8.43746	12.2605	7.14104	8.66403
AT1G08760	5.19787	6.42161	5.58836	5.90721
AT1G08770	12.1598	12.1956	10.7522	10.089
AT1G08780	18.6345	20.4619	15.0945	21.0972
AT1G08790	0	0	0	0
AT1G08800	3.72468	4.20607	3.10993	4.14586
AT1G08810	2.25271	2.00902	2.44988	3.52255
AT1G08820	14.0156	13.4296	12.0676	14.7616
AT1G08830	38.9304	43.1265	22.3575	27.7943
AT1G08840	0.462933	0.387257	0.430699	0.440013
AT1G08845	10.2377	12.1827	8.63286	8.32488
AT1G08860	0.323332	0.45972	0.807452	0.261223
AT1G08870	0	0	0	0
AT1G08880	76.8093	75.2832	64.1422	53.2589
AT1G08890	4.13604	3.76969	2.42142	3.46548
AT1G08900	5.49143	5.48057	3.188	3.56626
AT1G08910	1.26733	1.79191	1.57189	1.40785
AT1G08920	25.6285	23.5461	25.1357	22.837
AT1G08930	124.479	115.035	138.889	130.397
AT1G08940	6.16397	6.28128	4.54354	5.79726
AT1G08950	0	0	0	0
AT1G08960	2.87889	2.6745	2.24575	2.88907
AT1G08970	37.0394	44.728	32.0046	32.5322
AT1G08980	17.7838	17.6602	18.4834	18.9144
AT1G08985	0	0	0	0
AT1G08990	2.51324	2.60559	1.01336	1.86391
AT1G09000	1.61896	1.53458	1.50938	1.52052
AT1G09010	12.4184	14.5126	14.0992	12.3735
AT1G09020	11.2238	12.7193	11.7452	12.317
AT1G09026	0	0	0	0
AT1G09030	0	0	0	0
AT1G09040	0.590277	0.722246	0.809305	0.759753
AT1G09050	0.519111	0.553561	0.799426	0.825683
AT1G09060	15.0616	16.6503	19.6	18.2551
AT1G09070	185.141	159.908	341.041	253.33
AT1G09080	0.106609	0.350905	0.97628	0.53836
AT1G09090	0.538468	0.905206	0.367783	0.669284
AT1G09100	10.6798	12.798	10.9501	12.4952
AT1G09110	0	0	0	0
AT1G09130	88.5991	109.279	93.8063	86.0801
AT1G09140	54.7197	59.613	62.3543	46.5488
AT1G09150	19.7379	22.589	22.7418	20.266
AT1G09155	0.241501	0.381523	0.229751	0.139365
AT1G09157	0	0	0	0
AT1G09160	14.1463	15.047	14.335	13.7991
AT1G09170	0.378479	0.345673	0.255983	0.453888
AT1G09176	0.133007	0.420249	0.221438	0.402967
AT1G09180	3.62552	3.75256	3.90256	4.9239
AT1G09190	0.599028	0.946344	0.837728	1.1857
AT1G09195	0.30949	0.661481	0.394006	0.55154
AT1G09200	244.711	240.301	190.513	181.201
AT1G09210	82.5064	75.0256	82.8394	80.3863
AT1G09220	0.409059	0.448772	0.28376	0.344253
AT1G09230	2.51363	2.59333	2.15647	2.33126
AT1G09240	0.319343	0.857648	1.99373	1.419
AT1G09245	0	0	0	0
AT1G09250	30.0177	42.5303	29.8204	35.005
AT1G09260	0	0	0	0
AT1G09270	33.6765	32.8142	34.9555	32.4463
AT1G09280	3.61125	4.27108	4.11106	4.41578
AT1G09290	2.78631	3.55146	3.11011	3.32547
AT1G09300	3.15012	4.54272	2.70448	3.19327
AT1G09310	591.477	564.003	443.01	515.528
AT1G09320	1.53012	1.58725	1.15094	1.61971
AT1G09330	22.419	24.9197	25.5191	26.7142
AT1G09340	404.463	398.824	499.529	393.186
AT1G09350	0.213174	0.55327	0.532357	0.73811
AT1G09360	0	0	0	0
AT1G09370	0.296562	0.156169	0.0822888	0.0998314
AT1G09380	0.563605	0.658109	0.428364	0.371203
AT1G09390	14.1341	13.9034	15.0433	14.2145
AT1G09400	0.0341483	0	0.028426	0.034486
AT1G09410	0.20968	0.345055	0.261816	0.247046
AT1G09415	3.46877	5.65486	3.99335	4.54654
AT1G09420	0.906227	1.17504	1.09597	1.10513
AT1G09421	1.65127	0.306904	0.808569	0.784754
AT1G09430	20.3397	25.8612	18.6857	21.2847
AT1G09440	5.94391	8.7439	5.76918	5.90547
AT1G09450	0.954517	0.85171	1.25071	1.03536
AT1G09460	2.05032	2.49161	1.07656	1.36978
AT1G09470	1.55426	1.83313	1.70673	2.67583
AT1G09480	2.06381	2.24153	1.28848	1.86091
AT1G09483	0	0	0	0
AT1G09486	0.425962	0.889234	0.37991	0.36872
AT1G09490	28.857	31.3852	25.3889	25.8602
AT1G09500	18.0075	31.6182	10.7168	10.9046
AT1G09510	0.0381987	0.0603463	0.0317977	0.0771528
AT1G09520	5.44747	6.29344	6.35464	4.26634
AT1G09530	7.07704	6.65997	7.81479	6.97363
AT1G09540	1.65295	1.57087	0.66648	1.46063
AT1G09550	0	0	0	0
AT1G09560	261.231	179.062	210.832	143.595
AT1G09570	23.6448	29.2763	19.9821	22.2249
AT1G09575	8.55987	10.5734	8.03448	10.2453
AT1G09580	7.11913	5.25586	5.69377	7.09555
AT1G09590	214.712	237.41	197.987	238.192
AT1G09600	0.241229	0.176936	0.301209	0.226213
AT1G09610	1.02654	1.2163	0.826039	0.725686
AT1G09620	38.3017	43.442	44.3785	43.3232
AT1G09625	0	0	0	0
AT1G09630	19.8646	21.9028	18.9197	20.3824
AT1G09640	177.036	195.477	185.87	186.459
AT1G09645	25.7071	31.9507	20.0301	25.5306
AT1G09650	0.157391	0.435131	0.218361	0.0529824
AT1G09660	5.14057	5.44379	5.85445	7.15956
AT1G09665	0	0	0	0
AT1G09680	0.330223	0.78253	0.481052	0.521076
AT1G09690	236.331	267.259	240.013	268.866
AT1G09700	3.06365	2.70468	3.13158	2.79819
AT1G09710	1.54376	1.25668	1.00765	0.908123
AT1G09720	0.038858	0.0102313	0	0.0130807
AT1G09730	6.81626	8.70391	7.11063	8.34151
AT1G09740	47.6972	42.8699	31.7984	37.9448
AT1G09750	51.0858	53.4577	70.2882	52.4754
AT1G09760	24.1169	26.3007	32.4255	27.8103
AT1G09770	16.3984	16.9901	17.9456	18.4667
AT1G09780	106.23	110.711	129.08	130.287
AT1G09790	0.0803956	0	0.0446157	0
AT1G09794	5.15687	4.79225	5.42903	4.90151
AT1G09795	11.2594	9.5578	14.6739	12.3997
AT1G09800	1.43062	2.51596	1.66275	1.63559
AT1G09810	6.00139	7.12756	5.50947	5.41597
AT1G09812	0.720398	0.284521	0.899519	0.727521
AT1G09815	34.5332	39.7874	37.7793	39.0211
AT1G09820	1.80874	3.04977	2.20056	2.68724
AT1G09830	10.709	12.3222	12.1608	11.3258
AT1G09840	6.85514	6.28644	6.72598	6.99499
AT1G09850	21.7955	25.3181	24.1004	21.964
AT1G09860	0	0.145256	0.0765382	0.123806
AT1G09870	15.8624	19.2643	16.6035	17.7413
AT1G09880	0.335957	0.312203	0.641573	0.459024
AT1G09890	1.02582	0.981701	1.80637	1.47425
AT1G09900	8.12241	9.56582	7.00592	9.13534
AT1G09910	3.21287	3.59203	2.97622	2.66227
AT1G09920	27.8668	31.3274	28.4692	31.5829
AT1G09930	0	0.013203	0	0.01688
AT1G09932	7.27585	6.80033	15.1125	15.0967
AT1G09935	0.0676883	0	0	0
AT1G09940	5.91835	6.80489	13.8615	11.0519
AT1G09950	0.648924	0.512585	0.844035	0.65534
AT1G09960	5.83783	5.20824	5.78746	4.84619
AT1G09970	63.7938	64.6262	76.4066	74.3621
AT1G09980	2.02887	2.05924	2.46262	2.15196
AT1G09995	1.66564	2.935	1.65317	4.01119
AT1G10000	1.41358	1.26547	0.54913	0.71378
AT1G10010	0.273009	0.12939	0.454521	0.385992
AT1G10020	17.1163	18.1114	17.0443	14.5793
AT1G10030	16.5051	17.0901	11.012	12.4232
AT1G10040	0.526244	0.343386	0.399967	0.531444
AT1G10050	3.72661	3.54635	3.54398	3.38376
AT1G10060	1.83284	1.8097	2.41238	1.75671
AT1G10070	0.789922	2.18386	1.02743	1.3711
AT1G10090	2.33689	2.42215	3.03631	2.92191
AT1G10095	0.820777	1.2764	0.854047	0.725281
AT1G10100	0	0	0	0
AT1G10110	0.0582584	0.207082	0.145488	0.0882517
AT1G10120	11.6517	11.5766	13.4141	14.6604
AT1G10130	5.86701	6.128	4.74773	5.96631
AT1G10140	26.8773	37.6621	17.1121	22.4953
AT1G10150	14.3679	16.8408	13.5035	13.9143
AT1G10155	1.04129	2.318	0.788002	1.05159
AT1G10160	0.140243	0.110778	0.246455	0.125893
AT1G10170	8.08372	7.8027	8.79613	8.33754
AT1G10180	4.35257	6.11729	5.0531	5.23357
AT1G10190	0	0.0238385	0	0
AT1G10200	21.1902	21.2446	23.3882	22.0929
AT1G10210	3.56058	3.18257	2.45694	2.20005
AT1G10220	0.388929	0.482767	0.185003	0.416201
AT1G10230	16.41	15.7978	14.5613	14.7884
AT1G10240	2.35145	2.32492	2.14383	2.69779
AT1G10250	0	0	0	0
AT1G10260	0	0	0	0
AT1G10270	5.69085	6.08231	4.70718	4.90875
AT1G10280	1.04678	0.546032	0.920689	0.698103
AT1G10290	14.1839	15.1176	16.7761	14.4223
AT1G10300	0.0898994	0.298249	0.119736	0.0181577
AT1G10310	10.0028	12.6646	11.6333	13.2433
AT1G10320	0.468591	0.6637	0.390069	0.407952
AT1G10330	0.19492	0.483897	0.324513	0.196847
AT1G10340	0.214218	0.371917	1.13564	1.24041
AT1G10350	6.93348	7.00166	6.40537	6.39794
AT1G10360	26.8585	29.1995	29.2705	35.5584
AT1G10370	156.105	176.024	226.141	204.107
AT1G10380	40.0951	38.4211	25.181	20.5083
AT1G10385	0.0973727	0.128191	0.135093	0.114725
AT1G10390	16.0382	16.8836	15.3509	14.2096
AT1G10400	0.466779	0.260265	0.159995	0.166375
AT1G10410	8.06609	9.0999	8.39304	9.14521
AT1G10417	0.255884	0.0918739	0.174277	0.0234922
AT1G10419	0	0	0	0
AT1G10430	18.3466	22.7797	16.8824	17.8176
AT1G10440	0	0	0	0
AT1G10450	3.4958	4.51225	3.49346	4.0347
AT1G10455	0	0	0	0
AT1G10460	0.671699	0.298448	0.733872	0.551151
AT1G10470	57.3288	71.055	49.5396	55.9427
AT1G10480	5.69589	7.57131	3.59262	5.14404
AT1G10490	5.27899	6.67616	5.4279	6.31569
AT1G10500	69.2322	77.5509	86.2091	73.1066
AT1G10510	19.0082	23.8523	25.3797	26.0693
AT1G10520	1.037	1.02868	0.863232	0.80371
AT1G10522	18.9026	27.3573	22.1097	23.0832
AT1G10530	0.126419	0.532577	0.105235	0.34045
AT1G10538	0	0	0	0
AT1G10540	0.497666	0.604779	1.05161	1.14049
AT1G10550	24.6519	29.9108	54.6475	65.3219
AT1G10560	0.55188	0.472257	0.293506	0.356076
AT1G10570	3.11509	4.46858	4.13989	3.61776
AT1G10580	14.5653	17.4697	13.8375	17.4921
AT1G10585	0.598291	1.51229	0.896461	1.45009
AT1G10586	0	0	0	0
AT1G10588	0	0	0	0
AT1G10590	85.9645	94.3671	88.3854	97.1574
AT1G10600	2.64263	3.25859	4.59151	3.52599
AT1G10610	0.404552	0.271623	0.303085	0.367697
AT1G10620	0.0684997	0.013527	0	0.0518828
AT1G10630	40.7816	44.4387	41.3003	42.5108
AT1G10640	5.38647	6.71456	8.47727	5.37598
AT1G10650	6.40476	5.72162	7.78568	6.62209
AT1G10652	0	0	0	0
AT1G10657	2.38052	3.72717	2.42315	3.27548
AT1G10660	1.73728	1.59068	2.87195	1.68173
AT1G10670	65.1179	67.3714	60.0961	68.2816
AT1G10680	0.144251	0.159521	0.104068	0.10683
